filename,semester,course,instructor,question_number,question_text,response_option,weight,frequency,percentage,response_rate,mean,std,median
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,Agree,(4),0,0.00%,5/5 (100%),2.20,0.45,2.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,8,The course was difficult.,Strongly agree,(5),0,0.00%,5/5 (100%),2.20,0.45,2.00
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),1,25.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),1,25.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),1,25.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),1,25.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-207-01_Kim__Eunyoung_Fall_2024.html,Fall 2024,KOREAN-207-01 : HIGH INTERMEDIATE KOREAN.KOREAN-207-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),0,0.00%,4/5 (80%),2.50,1.29,2.50
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),2,28.57%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),5,71.43%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,7/7 (100%),4.43,0.53,4.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,7/7 (100%),4.43,0.53,4.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,7/7 (100%),4.43,0.53,4.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),4,57.14%,7/7 (100%),4.43,0.53,4.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),3,42.86%,7/7 (100%),4.43,0.53,4.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),2,28.57%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),5,71.43%,7/7 (100%),4.71,0.49,5.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,Strongly disagree,(1),0,0.00%,7/7 (100%),3.43,0.79,3.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,Disagree,(2),0,0.00%,7/7 (100%),3.43,0.79,3.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,Neither agree nor disagree,(3),5,71.43%,7/7 (100%),3.43,0.79,3.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,Agree,(4),1,14.29%,7/7 (100%),3.43,0.79,3.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,8,The course was difficult.,Strongly agree,(5),1,14.29%,7/7 (100%),3.43,0.79,3.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),0,0.00%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),1,14.29%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),2,28.57%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),0,0.00%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),1,14.29%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),0,0.00%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),1,14.29%,7/7 (100%),7.14,2.54,7.00
KOREAN-305-01_Kim__Hae-Young_Fall_2024.html,Fall 2024,KOREAN-305-01 : ADVANCED KOREAN.KOREAN-305-01.,Hae-Young Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),2,28.57%,7/7 (100%),7.14,2.54,7.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,15/17 (88.24%),3.93,0.70,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),1,6.67%,15/17 (88.24%),3.93,0.70,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),1,6.67%,15/17 (88.24%),3.93,0.70,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),11,73.33%,15/17 (88.24%),3.93,0.70,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),2,13.33%,15/17 (88.24%),3.93,0.70,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,16/17 (94.12%),4.13,0.81,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),1,6.25%,16/17 (94.12%),4.13,0.81,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),1,6.25%,16/17 (94.12%),4.13,0.81,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Very Good,(4),9,56.25%,16/17 (94.12%),4.13,0.81,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Excellent,(5),5,31.25%,16/17 (94.12%),4.13,0.81,4.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Poor,(1),0,0.00%,16/17 (94.12%),4.44,0.81,5.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Marginal,(2),1,6.25%,16/17 (94.12%),4.44,0.81,5.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Average,(3),0,0.00%,16/17 (94.12%),4.44,0.81,5.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Very Good,(4),6,37.50%,16/17 (94.12%),4.44,0.81,5.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,6,"Based on the effectiveness of instruction (clarity, expertise, enthusiasm, rigor, support, inspiration, etc), overall the instructor,  Instructor(s), was",Excellent,(5),9,56.25%,16/17 (94.12%),4.44,0.81,5.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,7,What would you like to say about this course to a student who is considering taking it in the future?,,,,,,,,
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,Strongly disagree,(1),1,6.67%,15/17 (88.24%),3.27,0.88,3.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,Disagree,(2),0,0.00%,15/17 (88.24%),3.27,0.88,3.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,Neither agree nor disagree,(3),9,60.00%,15/17 (88.24%),3.27,0.88,3.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,Agree,(4),4,26.67%,15/17 (88.24%),3.27,0.88,3.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,8,The course was difficult.,Strongly agree,(5),1,6.67%,15/17 (88.24%),3.27,0.88,3.00
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,1,(1),0,0.00%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,2,(2),0,0.00%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,3,(3),1,6.25%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,4,(4),1,6.25%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,5,(5),6,37.50%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,6,(6),3,18.75%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,7,(7),3,18.75%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,8,(8),0,0.00%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,9,(9),1,6.25%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Eunyoung_Spring_2025.html,Spring 2025,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Eunyoung Kim,9,How many hours in a typical week did you spend on this course (outside of class meetings)?,10+,(10),1,6.25%,16/17 (94.12%),5.94,1.77,5.50
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,1,"What knowledge, methods, skills, insights, or ways of thinking did you develop in this course? Please describe three specific things you learned.",,,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,2,"Reflecting on the overall learning environment of this class, in what ways did the instructor(s) and the structure or components of the course facilitate your learning? Are there specific course components or methods of instruction you’d keep for future years?",,,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Poor,(1),0,0.00%,7/7 (100%),4.57,0.79,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Marginal,(2),0,0.00%,7/7 (100%),4.57,0.79,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Average,(3),1,14.29%,7/7 (100%),4.57,0.79,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Very Good,(4),1,14.29%,7/7 (100%),4.57,0.79,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,3,"The course was intellectually stimulating. It made me think in new ways, encouraged me to adopt different points of view, or challenged me to develop new skills.",Excellent,(5),5,71.43%,7/7 (100%),4.57,0.79,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,4,What made this class stimulating or how could it be more intellectually stimulating if it wasn’t?,,,,,,,,
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Poor,(1),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Marginal,(2),0,0.00%,7/7 (100%),4.71,0.49,5.00
KOREAN-306S-01_Kim__Hae-Young_Spring_2024.html,Spring 2024,KOREAN-306S-01 : ADVANCED KOREAN.KOREAN-306S-01.,Hae-Young Kim,5,"Considering all components of the course (lectures, discussions, sections/labs, assessments, projects, course environment, etc), overall the course was",Average,(3),0,0.00%,7/7 (100%),4.71,0.49,5.00
